scenario,group_id,window_idx,pkt_in,byte_in,avg_len,std_len,same_size_ratio,unique_src_port,top_port_pkt,iat_mean,iat_std,label
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1608,20,10044,502.2,531.5320874603904,0.2,2,10,15.0820581536544,61.83954830274176,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1563,20,10044,502.2,531.5320874603904,0.2,2,10,13.524896220157022,54.765640160184915,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1596,20,10044,502.2,531.5320874603904,0.2,2,10,13.394845159430252,55.37411184600942,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,180,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.458597660064697,57.05746134698693,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,265,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.760448455810547,53.43014144922486,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1258,20,10044,502.2,531.5320874603904,0.2,2,10,12.576943949649209,52.316944303446775,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,888,20,10044,502.2,531.5320874603904,0.2,2,10,12.779110356381064,52.80889717159117,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1297,20,10044,502.2,531.5320874603904,0.2,2,10,13.6067365345202,56.39215733830298,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,879,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.085449695587158,51.45560034032279,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,826,20,10044,502.2,531.5320874603904,0.2,2,10,12.619420101768092,52.33888529925728,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,878,20,10044,502.2,531.5320874603904,0.2,2,10,12.658269781815378,52.37921340030567,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,977,20,10044,502.2,531.5320874603904,0.2,2,10,12.802676150673314,52.686178393414956,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,785,20,10044,502.2,531.5320874603904,0.2,2,10,17.81137366043894,66.43989666925928,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1838,20,10045,502.25,531.495143439712,0.2,2,10,13.916467365465666,56.376973719980434,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,77,20,10044,502.2,531.5320874603904,0.2,2,10,12.936479166934365,53.40581886502936,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1093,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.93000078201294,50.90939900413918,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,408,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.968207359313965,51.10319557844969,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1496,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.958705425262451,54.48053478692878,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2198,20,10044,502.2,531.5320874603904,0.2,2,10,12.517213821411133,52.05134287765515,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,28,22,10214,464.27272727272725,520.7945138150311,0.18181818181818182,2,11,11.48162569318499,50.26827192741671,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2252,20,10044,502.2,531.5320874603904,0.2,2,10,12.794268758673416,53.29923807002224,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1550,20,10044,502.2,531.5320874603904,0.2,2,10,13.704789312262283,56.60636457547751,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1706,20,10044,502.2,531.5320874603904,0.2,2,10,13.608794463308234,56.5752866596024,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1087,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.234400749206543,55.5014572975033,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,390,20,10044,502.2,531.5320874603904,0.2,2,10,12.583832991750617,52.24353042360125,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,36,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.875557899475098,50.58190353261838,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1385,20,10044,502.2,531.5320874603904,0.2,2,10,14.284736231753701,58.58931649547521,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,8,20,10044,502.2,531.5320874603904,0.2,2,10,12.493786058927837,52.029694894056384,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1283,20,10044,502.2,531.5320874603904,0.2,2,10,12.590257745040091,52.42646552891367,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1502,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.904751300811768,54.97708575133546,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,509,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.487053871154785,53.299283695443926,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,463,20,10044,502.2,531.5320874603904,0.2,2,10,12.701260416131271,52.63951640561942,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2294,18,8301,461.1666666666667,530.8752992307452,0.2222222222222222,2,10,15.577119939467487,61.15389765187858,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2127,20,10044,502.2,531.5320874603904,0.2,2,10,13.60815449764854,56.18407400480003,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,639,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.934900283813477,50.97327026015855,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,264,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.073993682861328,51.45100137643752,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,210,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.419342994689941,52.89597223265254,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1815,20,10044,502.2,531.5320874603904,0.2,2,10,14.412628976922287,59.17805332115526,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1030,20,10044,502.2,531.5320874603904,0.2,2,10,16.074105312949733,65.75638883002502,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1205,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.762807846069336,56.05729630613755,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,626,20,10044,502.2,531.5320874603904,0.2,2,10,13.114690780639648,54.48355428102079,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,342,20,10044,502.2,531.5320874603904,0.2,2,10,12.666463851928711,52.65567531953601,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,133,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.012052536010742,51.23968765902199,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1687,20,10044,502.2,531.5320874603904,0.2,2,10,12.570682324861226,52.26961631397006,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,93,23,10299,447.7826086956522,515.1861593909305,0.17391304347826086,2,12,10.885953903198242,48.542949907524786,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,610,20,10044,502.2,531.5320874603904,0.2,2,10,13.549942719308953,56.1088932688319,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,595,30,15066,502.2,531.5320874603904,0.2,3,10,16.786789071970972,60.57920742003649,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2107,20,10044,502.2,531.5320874603904,0.2,2,10,14.484995289852744,58.427736611021444,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1490,20,10044,502.2,531.5320874603904,0.2,2,10,13.942053443507143,57.55293154834298,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1065,10,5022,502.2,531.5320874603902,0.2,1,10,0.3200901879204644,0.3993077137688753,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1221,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.915599346160889,54.25559369693615,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1073,20,10045,502.25,531.495143439712,0.2,2,10,14.181576277080335,57.79871186130561,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,691,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.238693237304688,52.211654813160045,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1873,20,10044,502.2,531.5320874603904,0.2,2,10,14.685944506996556,58.34039069767304,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1406,20,10044,502.2,531.5320874603904,0.2,2,10,12.666012111463045,52.646736375031956,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2153,20,10044,502.2,531.5320874603904,0.2,2,10,13.075640327052065,54.343561415377955,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1949,20,10044,502.2,531.5320874603904,0.2,2,10,13.86973732396176,56.49851217824815,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1003,20,10044,502.2,531.5320874603904,0.2,2,10,12.967850032605623,53.64763778993436,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,735,20,10044,502.2,531.5320874603904,0.2,2,10,13.032637144389906,54.15382593604523,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1536,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.70469331741333,57.3481951954102,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1972,20,10044,502.2,531.5320874603904,0.2,2,10,14.896317532188014,60.9031203965396,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,337,20,10044,502.2,531.5320874603904,0.2,2,10,12.932149987471732,53.835365409541765,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1662,20,10044,502.2,531.5320874603904,0.2,2,10,12.736107173718905,52.93144255490866,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1818,20,10044,502.2,531.5320874603904,0.2,2,10,13.771157515676398,56.259405436673575,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,39,12,6765,563.75,526.5539106618935,0.25,2,10,27.27499875155362,85.56466501648266,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,467,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.971306800842285,51.20441884097555,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,459,20,10044,502.2,531.5320874603904,0.2,2,10,13.086318969726562,54.39243207395736,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1489,10,5022,502.2,531.5320874603902,0.2,1,10,0.7144345177544488,0.9743215085597312,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2091,20,10044,502.2,531.5320874603904,0.2,2,10,17.574009142423932,61.64436684762576,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2137,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.904154300689697,57.23236672039725,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1503,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.5091552734375,53.12893445405719,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,44,20,10044,502.2,531.5320874603904,0.2,2,10,13.111679177535208,54.34491393764469,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2261,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.087655067443848,51.455288266661725,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1033,10,5022,502.2,531.5320874603902,0.2,1,10,1.3120969136555989,1.164015674360009,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,346,20,10044,502.2,531.5320874603904,0.2,2,10,12.983159015053197,53.71971859400512,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2189,20,10044,502.2,531.5320874603904,0.2,2,10,14.49047891717208,58.51602015718844,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,750,20,10044,502.2,531.5320874603904,0.2,2,10,12.56058090611508,52.309509275462105,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2247,20,10044,502.2,531.5320874603904,0.2,2,10,13.638107400191458,56.474658780635586,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1332,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.003945350646973,54.02967497375129,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1622,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.714946269989014,54.005120151171646,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,76,20,10044,502.2,531.5320874603904,0.2,2,10,12.746585042853104,52.64848530228593,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,768,20,10044,502.2,531.5320874603904,0.2,2,10,12.665259210686935,52.449065611146345,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1983,20,10044,502.2,531.5320874603904,0.2,2,10,13.65778320714047,56.388722960523815,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,523,20,10044,502.2,531.5320874603904,0.2,2,10,13.085377843756424,54.45495527440574,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1579,20,10044,502.2,531.5320874603904,0.2,2,10,12.504050606175474,51.9255826226643,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1095,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,13.810908794403076,57.46825808341966,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1276,20,10044,502.2,531.5320874603904,0.2,2,10,13.60589579532021,56.440886477089514,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,99,20,10044,502.2,531.5320874603904,0.2,2,10,12.63779088070518,52.27593865141416,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1993,10,5022,502.2,531.5320874603902,0.2,1,10,0.6796783871120877,1.1813584152192158,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,98,20,10044,502.2,531.5320874603904,0.2,2,10,12.69716965524774,52.826812937757275,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1355,20,10044,502.2,531.5320874603904,0.2,2,10,14.256113453915244,58.05541587073991,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2130,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.652897834777832,53.081057970015536,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1338,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.948847770690918,51.149407297071214,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1712,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.632548809051514,53.934082580212475,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,40,19,8386,441.36842105263156,523.4987770082046,0.21052631578947367,2,11,24.945444530910915,94.32470387917871,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1738,20,10044,502.2,531.5320874603904,0.2,2,10,12.563893669529966,52.144718539397296,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1412,20,10044,502.2,531.5320874603904,0.2,2,10,12.620888258281507,52.45136917185273,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,237,20,10044,502.2,531.5320874603904,0.2,2,10,12.739733645790501,52.85120116537431,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,853,20,10044,502.2,531.5320874603904,0.2,2,10,13.202529204519172,54.79612113939832,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,909,20,10044,502.2,531.5320874603904,0.2,2,10,12.881216249967876,53.552640507844906,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2237,20,10044,502.2,531.5320874603904,0.2,2,10,13.293580005043431,55.03264091730462,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,253,20,10044,502.2,531.5320874603904,0.2,2,10,13.38321284243935,54.86842199227332,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1120,20,10044,502.2,531.5320874603904,0.2,2,10,12.483571705065275,51.87510061091152,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,517,20,10044,502.2,531.5320874603904,0.2,2,10,13.406891571848016,55.55271934269971,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,971,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.209153175354004,51.7191203468314,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1437,10,5022,502.2,531.5320874603902,0.2,1,10,0.9142292870415581,1.1922822701774232,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,313,20,10044,502.2,531.5320874603904,0.2,2,10,13.264216874775133,54.983169500707426,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,420,20,10044,502.2,531.5320874603904,0.2,2,10,12.734739403975638,52.95334608742323,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1423,20,10044,502.2,531.5320874603904,0.2,2,10,14.138008418836092,57.82867606978472,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1404,20,10044,502.2,531.5320874603904,0.2,2,10,12.60183986864592,52.478588006373975,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1290,20,10044,502.2,531.5320874603904,0.2,2,10,13.342480910451789,54.70164256739784,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,19,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.038958072662354,51.281523556359836,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,616,20,10044,502.2,531.5320874603904,0.2,2,10,13.119685022454513,54.4540691882482,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1893,20,10044,502.2,531.5320874603904,0.2,2,10,13.842005478708368,56.35985144964153,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1737,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,13.394105434417725,56.29968209982024,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,206,20,10044,502.2,531.5320874603904,0.2,2,10,12.612945155093545,52.390092607707366,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2000,22,10214,464.27272727272725,520.7945138150311,0.18181818181818182,2,12,14.66747692653111,63.21076005746388,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2243,20,10044,502.2,531.5320874603904,0.2,2,10,12.500110425447163,52.004799035258834,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,552,20,10044,502.2,531.5320874603904,0.2,2,10,12.642044770090203,52.376737776596826,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1275,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.968648433685303,51.027125977653455,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1240,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.568247318267822,53.46832636905021,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2283,10,5022,502.2,531.5320874603902,0.2,1,10,0.6935596466064453,0.9160640214791127,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,280,20,10044,502.2,531.5320874603904,0.2,2,10,12.560154262341952,52.29284094841162,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1948,20,10044,502.2,531.5320874603904,0.2,2,10,13.50863356339304,55.74966980431764,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1701,20,10044,502.2,531.5320874603904,0.2,2,10,13.252898266440944,55.053455384886284,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,214,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.015390396118164,51.049922478680514,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2001,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.932146549224854,50.78001673424619,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1472,20,10044,502.2,531.5320874603904,0.2,2,10,13.929103550158048,56.96668364705145,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2353,23,10299,447.7826086956522,515.1861593909305,0.17391304347826086,2,12,10.941863059997559,48.851457650110305,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1883,20,10044,502.2,531.5320874603904,0.2,2,10,12.627689461959037,52.39219993233856,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1991,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.566006183624268,53.53296477023784,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,233,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.97429895401001,50.97841951685907,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2026,20,10044,502.2,531.5320874603904,0.2,2,10,14.023416920712119,56.93159243413459,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,217,30,15066,502.2,531.5320874603904,0.2,3,10,16.64379547382223,60.02792376117318,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1019,20,10044,502.2,531.5320874603904,0.2,2,10,13.887944974397358,56.88979230106476,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,406,20,10044,502.2,531.5320874603904,0.2,2,10,12.71963119506836,52.87803384899947,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1992,20,10044,502.2,531.5320874603904,0.2,2,10,13.257729379754318,54.880711149562735,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,409,32,15236,476.125,524.4683468761485,0.1875,3,11,15.467351482760522,58.04249776495202,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1593,20,10044,502.2,531.5320874603904,0.2,2,10,13.713623348035311,55.68356924864699,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,538,20,10044,502.2,531.5320874603904,0.2,2,10,12.751842799939608,52.80377789832591,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1071,20,10044,502.2,531.5320874603904,0.2,2,10,12.685060501098633,52.620593811476155,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2136,20,10044,502.2,531.5320874603904,0.2,2,10,12.90809480767501,53.41849077174665,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,733,20,10044,502.2,531.5320874603904,0.2,2,10,12.751265576011257,52.85500572590553,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2361,31,15151,488.741935483871,528.0588901507309,0.1935483870967742,3,11,15.906667709350586,58.55745911214789,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,839,20,10044,502.2,531.5320874603904,0.2,2,10,12.921785053453947,53.74844354256179,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,604,20,10044,502.2,531.5320874603904,0.2,2,10,13.6219953235827,56.02538883641591,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,328,20,10044,502.2,531.5320874603904,0.2,2,10,13.314159292923776,54.52069923617861,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,80,10,5022,502.2,531.5320874603902,0.2,1,10,3.6817921532524958,6.836380965267124,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2089,22,10214,464.27272727272725,520.7945138150311,0.18181818181818182,2,11,13.12180927821568,56.84639131712834,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1016,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.942851543426514,50.96430098849594,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,425,20,10044,502.2,531.5320874603904,0.2,2,10,13.166527999074836,54.69768564996036,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1409,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.11535930633545,51.46061549100028,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,984,22,10214,464.27272727272725,520.7945138150311,0.18181818181818182,2,12,16.781761532738095,57.004849329327975,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,677,20,10044,502.2,531.5320874603904,0.2,2,10,12.584786666067023,52.411897665820184,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,480,20,10044,502.2,531.5320874603904,0.2,2,10,13.198476088674445,54.78267729867342,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2280,20,10044,502.2,531.5320874603904,0.2,2,10,12.548898395739103,52.183507006760586,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,26,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.106049060821533,51.45987241406495,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1927,20,10044,502.2,531.5320874603904,0.2,2,10,13.690735164441561,55.779820568183005,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1900,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.569999694824219,53.75716859961839,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,226,20,10044,502.2,531.5320874603904,0.2,2,10,12.778784099378084,52.80698631207042,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1175,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.999404430389404,51.21698083621932,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1370,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.67094612121582,54.080100049174675,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1011,20,10044,502.2,531.5320874603904,0.2,2,10,13.38815689086914,55.6371359331265,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,305,20,10044,502.2,531.5320874603904,0.2,2,10,13.316581123753599,55.28282822574203,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,184,30,15066,502.2,531.5320874603904,0.2,3,10,16.611378768394733,59.910893714006086,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2197,20,10044,502.2,531.5320874603904,0.2,2,10,13.732207448858963,56.73314793704536,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1703,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.981654167175293,51.20949719290958,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2147,20,10044,502.2,531.5320874603904,0.2,2,10,13.585843537983141,56.54842306439568,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1481,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,11.954998970031738,50.786279330691805,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1659,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,14.193403720855713,58.98598680110638,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2078,20,10044,502.2,531.5320874603904,0.2,2,10,15.2161999752647,61.86084251581702,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,524,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,11.911594867706299,50.95950464755696,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,1319,20,10044,502.2,531.5320874603904,0.2,2,10,14.487479862413908,59.458391133075295,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,2210,21,10129,482.3333333333333,526.2759852951802,0.19047619047619047,2,11,12.75484561920166,54.471546608461885,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,935,20,10044,502.2,531.5320874603904,0.2,2,10,12.67199767263312,52.512121609899125,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,606,20,10044,502.2,531.5320874603904,0.2,2,10,13.28436951888235,55.13729435460772,0
s3,r3_s3_retry_off_0rtt_20251221_224008.pcap,540,21,10129,482.3333333333333,526.2759852951801,0.19047619047619047,2,11,12.10794448852539,51.73267536615894,0
